id,feature_type,created_at,updated_at,name,description,state_name,releases,parent_id,parent_name,owner_name,tags,start_date,end_date,teams,Marketer,Product Manager,Developer,"",Business impact,User benefits,AB Tasty,Optimizely,Launchdarkly,VWO,Statsig,Eppo,Adobe Target,Split,Product Spec,Development,Design Assets,Effort in sprints,Strategic objective,React / Native 🔵,Flutter 🔵,Android 🔵,Go 🔴,Python 🔴,Node JS 🔴,PHP 🔴,C# 🔴,Java 🔴,JS/TS 🔵,iOS 🔵,Ruby 🔴,Released with Feature Flag,Adoption flow done,User testing done,Squad,=,% of users who tried after 2 weeks,Total effort in sprints,Main justification,Benefit Score,Ratio Benefits / Effort,Customers can self-onboard with our A/B testing platform priority,Customers can self-onboard with our A/B testing platform value,Address critical user pain points (cleaning) priority,Address critical user pain points (cleaning) value,Increase user engagement priority,Increase user engagement value,Build a very first MVP on Product Recommendation priority,Build a very first MVP on Product Recommendation value,Developers can install and operate Kameleoon without any external support priority,Developers can install and operate Kameleoon without any external support value,Demonstrate product/market fit for Feature Management priority,Demonstrate product/market fit for Feature Management value,Tech re-architecturing of our machine learning algorithms priority,Tech re-architecturing of our machine learning algorithms value,Add new ways of analyzing campaigns data priority,Add new ways of analyzing campaigns data value,Improve the success rate of our data existing solutions priority,Improve the success rate of our data existing solutions value,Make our existing AI solution usable in self mode by our customers priority,Make our existing AI solution usable in self mode by our customers value,Continue major tech-debt re-platforming effort priority,Continue major tech-debt re-platforming effort value,Provide the testing infrastructure to allow all squads to test and ship new features priority,Provide the testing infrastructure to allow all squads to test and ship new features value,Release with a minimal user impact priority,Release with a minimal user impact value,Increase developers engagement priority,Increase developers engagement value,Ensure our product is stable as it scales and we stretch our product lines priority,Ensure our product is stable as it scales and we stretch our product lines value, priority, value,#1  - Frictionless experience priority,#1  - Frictionless experience value,#2 - Needs of mature XP teams priority,#2 - Needs of mature XP teams value,#3 - AI-Innovation priority,#3 - AI-Innovation value,Finish all LOT 1 Capabilities priority,Finish all LOT 1 Capabilities value,Liliia: Ratio metrics priority,Liliia: Ratio metrics value,Alisher : Data query + missing stats. methods priority,Alisher : Data query + missing stats. methods value,Goal Metadata priority,Goal Metadata value,RP Satisfaction = Fix RP Design inconsistencies + Feedback priority,RP Satisfaction = Fix RP Design inconsistencies + Feedback value,Migrate Users RP: RP LOT 2: Add views and Comments priority,Migrate Users RP: RP LOT 2: Add views and Comments value,CSV File Widget priority,CSV File Widget value,Goal improvements with Graphic editor priority,Goal improvements with Graphic editor value,Live Events priority,Live Events value,Global alerts priority,Global alerts value,Opportunities in Alerts / AI Assist priority,Opportunities in Alerts / AI Assist value,Pre-built  segments: priority,Pre-built  segments: value,Statistical capabilities priority,Statistical capabilities value,Widget Studio in RP priority,Widget Studio in RP value,Statistical capabilities priority,Statistical capabilities value,Designer,SDK checklist
6786349,feature,2021-01-25 17:51:36 UTC,2022-01-25 11:28:59 UTC,Archive feature for AB & Perso,"Creation of a status ""Archive"" for Experiment & Perso in order to get a dedicated view to get rid of useless campaigns without deleting them and losing what was done. <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/a3920a419730fae848171b796f16fddedcc0f80eaff5759bb84d31a24f4e8228/image_(2).png) <p></p> <p></p>",Released,,9564798,Common APP pages,Tribe Marketers,"external, 🙂 Interface squad",2021-11-01,2022-01-31,,,,,,40,60,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,Squad Interfaces,,,7.25,,50,4.17,,,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786350,subfeature,2021-01-25 17:51:36 UTC,2025-03-18 10:23:53 UTC,Enhancements to the Simulation mode,<p></p> <p></p> <p></p> ,Development in progress,,22676392,Simulation Panel Redesign,Yassin Hassan,_⭐ Admin & Engine Squad,2024-09-30,2025-04-01,,,,,,40,60,,,,,,,,,,,,,#1  - Frictionless experience,,,,,,,,,,,,,,,,Squad Dev Tools,,,7.25,Reduce friction when using the simulation mode,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786351,feature,2021-01-25 17:51:36 UTC,2022-10-06 16:01:02 UTC,New account options in app,"## 💁‍♂️ Problem\/Context **Description:** As a client, I want to have access to my account options from my configuration pages and account parameters in the back office , so I can configure myself with common & simple options without having to call a consultant\. <p></p> Main actions: - Migration of several options from the BO admin to the BO client, in the configuration pages and in the account parameters for super admins\. - Move some non\-touchy options from the admin BO to the customer BO, so customers will be able to configure themself without having to call a consultant\. ![](https://pb-files.s3.amazonaws.com/production/attachments/27d2c6e5a8f3120fecb1d30c34f07b903ee171e3975846586d43580fdb993e31/4A.jpg) A list of the most urgent options to migrate was determined: - Use Single Page Support - Excluded IP - Use sharp in URL - 15 min http session - Enable extended security - Maximum password attempts - IP White List <p></p> - **Existing workaround:** Yes   <p></p> - **Workaround Description:** The client call a consultant to change his options\.   <p></p> **Project justification:** - **Project type:** Reduce the number of calls\/contact of clients only to change common options in their BO - **Justification:** Thanks to this feature, we can expect fewer calls than before\. Quote of Vanessa, CSM: > Some of them below would deserve to be migrated to the customer \(in terms of user comfort and flexibility for the user perhaps\): Excluded IP IP White List ## 💡 Solution - **Product package:**  Full\-stack - **Product scope:** On BO : parameter of sites \(site page\), parameter of the account - **User roles**: All expect consultant \(they have access to BO admin interface\) - **Design:** This is what the solution consists in for the parameters of the account: - On the BO, you click on the new section “Customer account settings” - On the pop\-in of the client account setting, there are 3 tabs <span data-preserve-white-space></span>     - Location tab <span data-preserve-white-space></span>         - with 1 option : **Timezone setting**\)     - Access to the account tab <span data-preserve-white-space></span>         - With option Maximal password attempts         - With option 15 min http session         - With option IP white list     - Password tab <span data-preserve-white-space></span>         - With the option Enable extended security         - With option Password regeneration   <p></p> This is what the solution consists of for the parameters of the site: - On the site page \(on admin\), A new subsection called “Advanced settings” just below the existing one “Global custom script” <span data-preserve-white-space></span>     - Advanced characteristics: Enable support for dynamic websites \(Single Page App, Progressive Web App\.\.\.\)     - Advanced characteristics: “Use the ""\#"" symbol \(instead of the default ""?""\) in all Kameleoon URL parameters”     - Advanced characteristics: “Exclude certain IP addresses from the results of your experiments”   <p></p> ## 🎯 **Measuring Success** - **Goal 1:** Onboarding, Customers can self\-setting with their parameters on the BO - **Success metric:** time spend by consulting teams to manage client setting decreased --- ## 📄 Attached documents - **Figma file**: [https:\/\/www\.figma\.com\/file\/0LkjtZXbSATo9gBo27jE3X\/US\-8807\-\-\-Quick\-addition\-of\-options\-in\-configuration\-pages?node\-id=463%3A224](https://www.figma.com/file/0LkjtZXbSATo9gBo27jE3X/US-8807---Quick-addition-of-options-in-configuration-pages?node-id=463%253A224) - **Spec file**: <https://docs.google.com/document/d/1Dr1IOXaa6eUcaz8ayOe24zm7pxyR6c3m-SBYJzfD3jA/edit> - **Redmine ticket**: <https://project.kameleoon.net/issues/8807> ",Released,(Releases) October 22 - Feature Release,9973308,Account settings,Tribe Marketers,"🙂 Interface squad, seminar",2022-02-01,2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786352,feature,2021-01-25 17:51:36 UTC,2023-10-02 08:51:51 UTC,Advanced tools page redesign and migration,"- Creation of two different pages: one for custom data, another for the other tools - Pages based on others dashboard pages, with a filter sidebar\. ![](https://pb-files.s3.amazonaws.com/production/attachments/e261c8af3e5637e23c05ea916306d5ca71fea3424e3db957f6972205a4803dcf/13A.jpg) - Migration of all elements \(popups, creation steps, etc\) ",Released,,13286305,Advanced tool,Tribe Marketers,🙂 Interface squad,2023-02-01,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786353,feature,2021-01-25 17:51:36 UTC,2022-02-17 07:45:15 UTC,Team Page - Redesign back and front of the page,"New app design & automation API in front - Removal of ""iframe"" technics  - Design of the page similar to other dashboard pages (filter sidebar) - Usage of our Automation API"" ![](https://pb-files.s3.amazonaws.com/production/attachments/3aee96b075546fda3e0d5d161cb6479509b44838865fe087c6b1aa39c045f5a4/3A.jpg) <p></p>",Released,,9973312,Team,Tribe Marketers,"external, 🙂 Interface squad",2021-11-01,2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786355,feature,2021-01-25 17:51:36 UTC,2024-10-14 14:15:14 UTC,Configurable columns on Web experiment and Personalization dashboards,"## 💁‍♂️ Problem\/Context - **Description:**   As I user I would to have access to a customizable view of my dashboard in the BO client so I can have access only to sections that interesting me     - **Existing workaround:** Yes     - **Workaround description:** The client can consult sections is interesting in manually   **Project justification:**     - **Project type:** to fill in *\(refer to PDB Template \- slide 9\)*     - **Justification:** Requested capability on existing customers ## 💡 Solution - **Product package:** Full stack - **Product scope:** The operation is the same on all pages \(A\/B tests, Perso, Segments, Goals, Websites\)\. - **User roles**: all - **Design:** For one dashboard <span data-preserve-white-space></span>     - Fist on the right sidebar next to filter a tab will be present: “columns “\. With this new functionality “Columns”, users can customize their dashboards : they can choose which columns they want to display\. <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/ddf16368ce7bdfb49a77eea904f39134f481a0e3dbe5da1684f8c8d3d930f164/Capture_d_ecran_2022-07-25_a_17.26.56.png) To custom the view by default, there will be a wheel icon to acces to parameter <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/c4d6c59312081b4cf40bc3674063b233efdbf62b88625e227f0a8679f9699b62/Capture_d_ecran_2022-07-25_a_17.28.09.png) <p></p> - There will be elements displayed by default: <span data-preserve-white-space></span>     - Name     - Type     - Status     - Modified     - Tag   <p></p> - and elements not displayed by default <span data-preserve-white-space></span>     - Author     - Created     - Website\/project     - Main goal     - Online     - Results exploitability   <p></p> With a checkbox system, user can select element he want to be displayed or not <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/2ba3a0ae90ba55c7e6f11845dd3657f65f1ee7e951e4488a5b129ec55f5231bb/Capture_d_ecran_2022-07-25_a_17.31.43.png) <p></p> ## 🎯 **Measuring Success** - **Goal 1:** Retenion: adress critical user pain points - **Success metric:** Allow user to easily customize their dashboard view\. - **Success metric:** Save user time with adapted view they can use to have access to only relevant informations - **Goal 2:** Satisfaction - **Success metric:** Save user time with adapted view they can use to have access to only relevant informations --- ## 📄 Attached documents - **Figma file**: none \(visual specs [here](https://docs.google.com/presentation/d/1nCb_vuwg7Uc4MZ1D82z-MfF0oVmNLlPALRVrMAn6RCw/edit?usp=sharing)\) - **Spec file**: [Link](https://docs.google.com/document/d/1nUz22a5S4obOQtWgXlLk-SGUWPlxtalTKTQonPzKHN8/edit?usp=sharing) - **Redmine tickect:** in progress ",Released,(Releases) 2023,13286445,Common APP,Mallaury Gruget,"_⭐ App System Squad, 🙂 Interface squad, Masterplan",2023-10-12,2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786356,feature,2021-01-25 17:51:36 UTC,2025-07-17 07:03:56 UTC,Multiple Organizations per User,"## 📒 **Feature short description:** The goal is to provide features to our solution partners that are managing Kameleoon for their clients\. <span data-preserve-white-space></span> <p></p> User story \#35577 \- Multiple Organizations per User   <https://project.kameleoon.net/issues/35577> ## 😥 Problem <u>**Problem statement:**</u> Solutions partners need a scalable way to access and manage multiple customers\. <u>**Workaround:**</u> - **Existing workaround:** Yes <span data-preserve-white-space></span> - **Workaround description:** Creating a specific user on each customer's account and login to this specific user each time they have to work for the client\. <p></p> Context : <span data-preserve-white-space></span> - Ability to switch very easily from one account to another one \(via the header\) from the same e\-mail address - Some customers have many independent entities \(for example BPCE : BPCE, Natixis, Printemps : Citadium, Fashion 3, Place des tendances\)\.     Currently we have to create one customer for each entity, and users with different email addresses for each entity as well\.   The goal of this US is to add the possibility to manage customer's entities and associated users\.     After login a user should be able to choose the entity he want to login to, and then in app he also should be able to switch between entities\.   We need to do a research about this task first to know what exactly needs to be done \(backend, frontend, access management, administration\) <p></p> <p></p> User story \#35577 \- Multiple Organizations per User   <https://project.kameleoon.net/issues/35577> ",Development in progress,,31139467,Others,Yassin Hassan,"_⭐ Admin & Engine Squad, 🎨 design needed, 🎯OKR",2025-04-01,2025-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786357,feature,2021-01-25 17:51:36 UTC,2021-10-12 13:22:27 UTC,"Custom analytics integration tool + addition of tech integrations (Zapier, Chrome extension, GIT..)",- Creation of a generic integration. It will be a framework  (with a zone with code to paste) to add specific integrations.  ![](https://pb-files.s3.amazonaws.com/production/attachments/3c84fca541e947b96b62fe8d68ee44f18dd3bae3588b7bc12e5c9bbd1aa56e02/15A.jpg) <p></p>,Released,,9564652,Common integrations,Fabien DIMEGLIO,🙂 Dev Tools Squad,2021-05-02,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6786358,feature,2021-01-25 17:51:36 UTC,2024-11-27 15:26:23 UTC,New page for cross-campaigns performance comparison,"- New page added on ""Explore"" menu. User can can choose the KPI of his choice and we list all experiements linked to this KPI, with their performance. Average performance is also provided.  ![](https://pb-files.s3.amazonaws.com/production/attachments/cb39e385f2580819d741779713e09902ff7c241d60051a4f90f7c61eb8f57af2/22A.jpg) <p></p>",Planned,,9564643,Data & RP,Calixthe Mattei,"_⭐ Reporting Squad, #VOC2",,,,,,,,80,80,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,Squad Data,,,49.6,More Analytics Capabilities,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786359,feature,2021-01-25 17:51:37 UTC,2024-08-12 18:22:44 UTC,Detecting and filtering outliers,"- New option in our internal BO to get rid of ""trash data"" - Extreme values that seems strange - Some days to remove in e\-commerce <p></p> <p></p> - Some customers wants to differentiate their B2C and B2B orders, as B2B orders are huge but few\. They want to be able to only see B2C orders \(might need to be implemented elsewhere than this feature\) ",Released,,6783364,"Data, Common  & Infrastructure",Tribe Marketers,_⭐ Reporting Squad,2024-05-01,2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Data,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
6786385,feature,2021-01-25 17:53:38 UTC,2022-03-09 08:11:03 UTC,Visitor Data Model,"Fix of our current visitor data model, to be implemented on: - experiments - personalizations <p></p> Release is In progress: - Jan 1, 2022: German customers - Feb 1, 2022: French, UK, Russian, Nordics customers - Feb 14, 2022: North America customers and LIDL <p></p>",Released,,9564643,Data & RP,Tribe Data Analysts,_⭐ Reporting Squad,2021-01-01,2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Data,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
6786814,feature,2021-01-25 18:26:16 UTC,2021-10-12 13:14:31 UTC,Platform redesign,"- New dashboards (A/B / Perso / Goals / Segment)  - New design system  - New features (filter, views)  - Responsive ![](https://pb-files.s3.amazonaws.com/production/attachments/f92dd854ee7676e970554ef71bb6127c5cae5ecce9a8c5bac790a8935260291f/1B.jpg) <p></p>",Released,,6783323,Web Experimentation,Tribe Marketers,🙂 Interface squad,2021-04-15,2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281799,feature,2021-03-11 13:52:19 UTC,2021-07-29 11:55:40 UTC,New SDKs,- Ruby - Go - Python ,Released,,8692201,Feature Experimentation,Frederic DE TODARO,"",2021-04-01,2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281800,subfeature,2021-03-11 13:52:26 UTC,2021-07-20 13:13:59 UTC,GO SDK,<p></p>,Released,,7281799,New SDKs,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281801,subfeature,2021-03-11 13:52:31 UTC,2021-04-16 09:56:56 UTC,Ruby,<p></p>,Released,,7281799,New SDKs,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281803,subfeature,2021-03-11 13:52:46 UTC,2022-01-25 11:29:49 UTC,Python SDK,"",Released,,7281799,New SDKs,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297967,subfeature,2021-03-12 15:45:12 UTC,2024-02-07 16:50:38 UTC,Enhancement of selection of goals on Creation Page,"On the creation page of a personalization, in the ""Goal Section"", all the selected objectives are not very visible\.  <span data-preserve-white-space></span> **Suggestion:** - add a summary of the selected goals like in the A\/B module - display the checked goals at the top of the selection list so that they are more easily identifiable\. When you have many objectives in the BO, this list can be very long\! ",Candidate,,9974159,Updated Personalization page,Mallaury Gruget,"_⭐ Campaign Creation Squad, 🙂 Perso Squad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298003,subfeature,2021-03-12 15:46:44 UTC,2024-02-07 16:51:09 UTC,Enhancement of scenarisation field on Creation Page,"On the creation page of a personalization, in the scenario section, the search for a personalization (to build a scenario) is not obvious. Especially beacuse all the personalizations are displayed in the list (not only the ones online).   **Suggestions :** - enlarge the drop-down menu - add a search field - only display online personalization in the list ",Candidate,,9974159,Updated Personalization page,Mallaury Gruget,_⭐ Campaign Creation Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298088,feature,2021-03-12 15:51:50 UTC,2024-02-06 09:27:29 UTC,Traffic reallocation option everywhere,"We currently get complete trafic reallocation options from our A\/B testing visual editor\. Yet, those option are not available from our backoffice\. <p></p> **Suggestion:** Display the traffic reallocation options in the reporting page and backoffice code editor ",Candidate,,9564793,Developer editor,Mallaury Gruget,"_⭐ Campaign Creation Squad, _⭐ Reporting Squad",,,,,,,,40,60,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,50,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407146,feature,2021-03-23 10:43:31 UTC,2021-10-12 10:22:42 UTC,New targeting condition by Internet Service Provider,"**Suggestion:** Add a new targeting condition allowing to target visitors based on their ISP (Internet Service Provider). This information is actually available on the geolocation module, but currently not being made public or usable in any way. Consgtar would like to use it within their Segments to exclude certain visitors from their own ISP. <p></p>",New idea,,9564755,Targeting,Tribe Marketers,"",,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
7407308,feature,2021-03-23 10:53:58 UTC,2025-07-08 09:42:48 UTC,Zapier integration,"**Suggestion:** On the integration page, add a native integration with Zapier. It will help connecting with CRM tools such as Microsoft Dynamics",Released,,32146615,Integrations,Isabelle Ung,🙂 Dev Tools Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407331,feature,2021-03-23 10:56:57 UTC,2023-03-07 09:56:44 UTC,Responsive Graphic Editor,"## 💁‍♂️ Problem\/Context **Description:** As a user of the graphical editor, when using it on a mobile device, I don't have full access to all the elements of the graphical editor <p></p> - **Existing workaround:** No **Project justification:** - **Project type:** Improvement to existing workflow - **Justification:** We can lose a major client if the graphic editor is not responsive ## 💡 Solution - **Product package:** A\/B Testing - **Product scope:** - Graphic editor, burger icon Graphic editor, history panel Graphic editor, CSS selector panel Graphic editor, édition panel Graphic editor, header Graphic editor, popin Graphic editor, loading screen - Product section and pages that will evolve \(on the contrary, you can specify what is out of scope\): On the app, we want to create a dedicated section on the app for finalization menu - **User roles**: all - **Design:** Explain with bullet points what your solution consist in \(make it synthetic\) <span data-preserve-white-space></span>     - For loading screen and popin : we want to make them responsive     - The header: <span data-preserve-white-space></span>         - The header is responsive         - Creation of a drop down system to have access to variations, original version and variations cta \(to have access to those information on the vertical way and use space on the header for other CTA’s\)         - Creation of a drop down button for edition mode and simulation at the right side of the header         - Replacement the drop\-down finalize by next button that give access to a dedicate finalize menu on the app       <p></p>     - The edition panel: <span data-preserve-white-space></span>         - Rework of the panel reduction system         - Adaptation the panel size       <p></p>     - The CSS selector panel: <span data-preserve-white-space></span>         - Creation of a default emplacement for the panel         - Adaptation the panel size       <p></p>     - The history panel <span data-preserve-white-space></span>         - Creation of a default emplacement for the panel         - Adaptation the panel size       <p></p>     - The burger icon: <span data-preserve-white-space></span>         - Adaptation of element of the burger icon         - Delation of elements non useful for graphic editor use ## 🎯 **Measuring Success** - **Goal 1:** Engagement - **Success metric:** Nb of use of the graphic editor on a screen size \/ month - **Goal 2:** Satisfaction - **Success metric:** NPS of graphic editor users --- ## 📄 Attached documents - **Figma file**: [link](https://www.figma.com/file/oVAd4kAzA4NiCiwlzdxTrE/Responsive-graphic-editor) - **Redmine ticket**: [link](https://project.kameleoon.net/issues/18294) ",Released,(Releases) Q1 2023,9564787,Graphic editor,Tribe Marketers,"Eminza, 🙂 Interface squad",2022-10-01,2023-03-06,,,,,,40,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,,,60,60,,40,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
7407461,feature,2021-03-23 11:09:11 UTC,2022-05-10 11:05:45 UTC,New targeting condition by AT Internet Segment,"We currently get a native integration with AT Internet : tests results are automatically pushed to AT Internet, which is useful for clients who want to analyze results on AT Internet. <p></p> **Suggestion:** AT Internet has just released a new API  that could allow us to target in real time a visitor based on the AT Internet Segment he belongs. <p></p> This is something we currently propose for Ysance tool for example. <p></p>",New idea,,9564755,Targeting,Tribe Marketers,"",,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
7412369,subfeature,2021-03-23 15:21:50 UTC,2024-03-18 13:30:59 UTC,Share campaign results with applied parameters,"On A/B testing or Personalization Result Pages, when we share the URL, it is impossible to share all the options applied on the page. <p></p> **Suggestion:** We should add an option on that will allow to also share all the parameters applied, including: - filters applied - breakdown applied - date range applied - parameter visits / visitor - parameter all conversions / converted visits - bayesian view - display preferences ",Design in progress,,10887350,Reporting page Update - Lot 1,Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
7431528,feature,2021-03-24 21:24:59 UTC,2025-07-08 09:42:56 UTC,Shopify app,"Official Kameleoon Shopify app to ease the process of implementing Kameleoon on shopify plus stores (snippet, tracking, product feed).",Released,,32146615,Integrations,Isabelle Ung,🙂 Dev Tools Squad,2021-04-01,2021-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431871,feature,2021-03-24 21:51:15 UTC,2025-07-08 09:43:40 UTC,Chrome extension redesign + Performance analysis,"[The newest version of our Chrome extension](https://chrome.google.com/webstore/detail/kameleoon/nimncjjomfcjmfnghgaopccmdggjfoam) helps developers further with their daily development workflow. Get a live list of all campaigns and quickly access any technical details, troubleshoot performance issues with a brand new Performance analysis center, and more, all without leaving your favorite browser. <p></p>",Released,,32146615,Integrations,Isabelle Ung,🙂 Dev Tools Squad,2021-03-01,2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519448,subfeature,2021-04-02 15:00:47 UTC,2021-04-20 17:00:09 UTC,JS SDK,"",Released,,7281799,New SDKs,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519450,subfeature,2021-04-02 15:00:59 UTC,2021-05-27 09:53:21 UTC,Flutter,"",Released,,7281799,New SDKs,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad FM&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
